SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-30-2025,Vacant Land,248 East Washington St,Hanson,MA,02341,800000,,,Hanson,,370915,,,,,Sold,,,https://www.redfin.com/MA/Hanson/248-E-Washington-St-02341/home/16356991,MLS PIN,73345402,N,Y,42.0786185,-70.8756263
PAST SALE,June-25-2025,Single Family Residential,18 Bradford St,Holbrook,MA,02343,550000,3,2,Holbrook,1792,9601,1955,,307,,Sold,,,https://www.redfin.com/MA/Holbrook/18-Bradford-St-02343/home/8878447,MLS PIN,73370766,N,Y,42.1431874,-71.0019292
PAST SALE,June-25-2025,Single Family Residential,18 Bradford St,Holbrook,MA,02343,550000,3,2,Holbrook,1792,9601,1955,,307,,Sold,,,https://www.redfin.com/MA/Holbrook/18-Bradford-St-02343/home/8878447,MLS PIN,73370766,N,Y,42.1431874,-71.0019292
PAST SALE,April-9-2025,Single Family Residential,59 Warren St,Abington,MA,02351,599000,3,1.5,Abington,1178,27424,1890,,508,,Sold,,,https://www.redfin.com/MA/Abington/59-Warren-St-02351/home/16308268,MLS PIN,73336378,N,Y,42.1266929,-70.9545687
PAST SALE,August-22-2025,Single Family Residential,71 Groveland St,Abington,MA,02351,607000,4,2,Abington,1524,43541,1933,,398,,Sold,,,https://www.redfin.com/MA/Abington/71-Groveland-St-02351/home/16306675,MLS PIN,73392643,N,Y,42.1041738,-70.9567422
PAST SALE,January-9-2026,Condo/Co-op,14 Kingswood Dr #3,Abington,MA,02351,289900,2,1,Abington,943,,1971,,307,423,Sold,,,https://www.redfin.com/MA/Abington/14-Kingswood-Dr-02351/unit-3/home/16308525,MLS PIN,73457356,N,Y,42.133306,-70.973362
PAST SALE,July-31-2025,Single Family Residential,737 Linwood St,Abington,MA,02351,588000,3,2,Abington,1358,19583,1968,,433,,Sold,,,https://www.redfin.com/MA/Abington/737-Linwood-St-02351/home/16307259,MLS PIN,73391147,N,Y,42.1144281,-70.9757439
PAST SALE,April-10-2025,Townhouse,402 Tamarack #402,Abington,MA,02351,505000,2,3,Abington,1400,,2004,,361,333,Sold,,,https://www.redfin.com/MA/Abington/402-Tamarack-Ln-02351/unit-402/home/77515593,MLS PIN,73341057,N,Y,42.114307,-70.9951728
PAST SALE,February-27-2025,Condo/Co-op,711 Hampton Way #711,Abington,MA,02351,502000,2,3,Abington,1469,,2004,,342,419,Sold,,,https://www.redfin.com/MA/Abington/711-Hampton-Way-02351/unit-711/home/88015120,MLS PIN,73326743,N,Y,42.1136369,-70.9944356
PAST SALE,April-17-2025,Single Family Residential,391 Plymouth St,Abington,MA,02351,590000,3,1,Abington,1708,37007,1957,,345,,Sold,,,https://www.redfin.com/MA/Abington/391-Plymouth-St-02351/home/16305470,MLS PIN,73338451,N,Y,42.1182475,-70.9369216
PAST SALE,January-21-2026,Single Family Residential,144 Helen Dr,Abington,MA,02351,735000,3,2.5,Abington,1582,30038,1993,,465,,Sold,,,https://www.redfin.com/MA/Abington/144-Helen-Dr-02351/home/16308697,MLS PIN,73462649,N,Y,42.1228991,-70.9657352
PAST SALE,January-9-2026,Condo/Co-op,14 Kingswood Dr #3,Abington,MA,02351,289900,2,1,Abington,943,,1971,,307,423,Sold,,,https://www.redfin.com/MA/Abington/14-Kingswood-Dr-02351/unit-3/home/16308525,MLS PIN,73457356,N,Y,42.133306,-70.973362
PAST SALE,May-28-2025,Single Family Residential,6 Oakland Ave,North Easton,MA,02356,557000,4,2.5,Easton Center,2064,16912,1906,,270,,Sold,,,https://www.redfin.com/MA/North-Easton/6-Oakland-Ave-02356/home/15994419,MLS PIN,73367390,N,Y,42.0641133,-71.1036073
PAST SALE,February-28-2025,Multi-Family (2-4 Unit),434 N Main St,Randolph,MA,02368,890000,6,2.5,Randolph,2588,8935,1860,,344,,Sold,,,https://www.redfin.com/MA/Randolph/434-N-Main-St-02368/home/11731332,MLS PIN,73319497,N,Y,42.1718753,-71.0474207
PAST SALE,April-10-2025,Single Family Residential,90 Liberty St,Randolph,MA,02368,277000,5,1,Randolph,1822,17160,1850,,152,,Sold,,,https://www.redfin.com/MA/Randolph/90-Liberty-St-02368/home/11729867,MLS PIN,73306389,N,Y,42.1755063,-71.0447392
PAST SALE,March-28-2025,Single Family Residential,14 Lind Ter,Randolph,MA,02368,477000,3,1,Randolph,972,7500,1957,,491,,Sold,,,https://www.redfin.com/MA/Randolph/14-Lind-Ter-02368/home/11732690,MLS PIN,73337518,N,Y,42.1646481,-71.0322031
PAST SALE,September-19-2025,Single Family Residential,85 Rear Mill St,Randolph,MA,02368,198000,2,,Randolph,847,5520,1900,,234,,Sold,,,https://www.redfin.com/MA/Randolph/85-Mill-St-02368/home/11733835,MLS PIN,73428162,N,Y,42.164197,-71.0349556
PAST SALE,November-19-2025,Single Family Residential,12 Jane St,Randolph,MA,02368,499000,4,1.5,North Randolph,1732,5000,1928,,288,,Sold,,,https://www.redfin.com/MA/Randolph/12-Jane-St-02368/home/11720524,MLS PIN,73441279,N,Y,42.1944205,-71.061732
PAST SALE,January-2-2026,Single Family Residential,15 Payson Ave,Randolph,MA,02368,1217000,4,3.5,Randolph,3748,12196,2025,,325,,Sold,,,https://www.redfin.com/MA/Randolph/15-Payson-Ave-02368/home/198836820,MLS PIN,73450484,N,Y,42.142162,-71.035766
PAST SALE,February-28-2025,Multi-Family (2-4 Unit),434 N Main St,Randolph,MA,02368,890000,6,2.5,Randolph,2588,8935,1860,,344,,Sold,,,https://www.redfin.com/MA/Randolph/434-N-Main-St-02368/home/11731332,MLS PIN,73319497,N,Y,42.1718753,-71.0474207
PAST SALE,April-10-2025,Single Family Residential,90 Liberty St,Randolph,MA,02368,277000,5,1,Randolph,1822,17160,1850,,152,,Sold,,,https://www.redfin.com/MA/Randolph/90-Liberty-St-02368/home/11729867,MLS PIN,73306389,N,Y,42.1755063,-71.0447392
PAST SALE,September-19-2025,Single Family Residential,85 Rear Mill St,Randolph,MA,02368,198000,2,,Randolph,847,5520,1900,,234,,Sold,,,https://www.redfin.com/MA/Randolph/85-Mill-St-02368/home/11733835,MLS PIN,73428162,N,Y,42.164197,-71.0349556
PAST SALE,March-28-2025,Single Family Residential,14 Lind Ter,Randolph,MA,02368,477000,3,1,Randolph,972,7500,1957,,491,,Sold,,,https://www.redfin.com/MA/Randolph/14-Lind-Ter-02368/home/11732690,MLS PIN,73337518,N,Y,42.1646481,-71.0322031
PAST SALE,January-2-2026,Single Family Residential,15 Payson Ave,Randolph,MA,02368,1217000,4,3.5,Randolph,3748,12196,2025,,325,,Sold,,,https://www.redfin.com/MA/Randolph/15-Payson-Ave-02368/home/198836820,MLS PIN,73450484,N,Y,42.142162,-71.035766
PAST SALE,September-19-2025,Single Family Residential,125 Reed St,Rockland,MA,02370,525000,3,1,Rockland,1639,6072,1900,,320,,Sold,,,https://www.redfin.com/MA/Rockland/125-Reed-St-02370/home/14808345,MLS PIN,73418003,N,Y,42.1299778,-70.9204297
PAST SALE,,Condo/Co-op,5 Hobart Ln,Rockland,MA,02370,450000,2,2,,1347,,1988,,334,,,,,https://www.redfin.com/MA/Rockland/5-Hobart-Ln-02370/home/14808580,,,N,Y,42.1468886,-70.9023405
PAST SALE,March-6-2025,Single Family Residential,136 Salem St,Rockland,MA,02370,575000,3,2,Rockland,1632,17085,1945,,352,,Sold,,,https://www.redfin.com/MA/Rockland/136-Salem-St-02370/home/14812489,MLS PIN,73291446,N,Y,42.1409151,-70.9249063
PAST SALE,June-11-2025,Single Family Residential,34 Clark Rd,Rockland,MA,02370,510000,3,1,Rockland,1000,9000,1962,,510,,Sold,,,https://www.redfin.com/MA/Rockland/34-Clark-Rd-02370/home/14810159,MLS PIN,73369506,N,Y,42.1210648,-70.9267115
PAST SALE,April-2-2025,Single Family Residential,25 Scotch Dam Rd,South Easton,MA,02375,903000,4,3,Easton,3419,40089,1983,,264,,Sold,,,https://www.redfin.com/MA/South-Easton/25-Scotch-Dam-Rd-02375/home/15993154,MLS PIN,73309996,N,Y,42.0461999,-71.0892857
PAST SALE,October-31-2025,Single Family Residential,114 Short St,South Easton,MA,02375,475000,3,1.5,Easton,2800,30000,1971,,170,,Sold,,,https://www.redfin.com/MA/South-Easton/114-Short-St-02375/home/15992903,MLS PIN,73322774,N,Y,42.0440056,-71.0988722
PAST SALE,May-12-2025,Townhouse,1005 Auburn St Unit D3,Whitman,MA,02382,525000,2,2.5,Whitman,1332,,2022,,394,220,Sold,,,https://www.redfin.com/MA/Whitman/1005-Auburn-St-02382/unit-D3/home/190517394,MLS PIN,73357994,N,Y,42.0709703,-70.9655348
PAST SALE,December-18-2025,Townhouse,877 Auburnville Way Unit D4,Whitman,MA,02382,510000,2,2,Whitman,2090,,2005,,244,441,Sold,,,https://www.redfin.com/MA/Whitman/877-Auburnville-Way-02382/unit-D4/home/16453747,MLS PIN,73446263,N,Y,42.070941,-70.964793
PAST SALE,October-1-2025,Multi-Family (2-4 Unit),30 Cherry St,Whitman,MA,02382,630000,4,2,Whitman,1442,7484,1900,,437,,Sold,,,https://www.redfin.com/MA/Whitman/30-Cherry-St-02382/home/16456137,MLS PIN,73405210,N,Y,42.0868,-70.9226365
PAST SALE,,Condo/Co-op,703 Auburn St,Whitman,MA,02382,520000,3,2.5,,1532,,2006,,339,,,,,https://www.redfin.com/MA/Whitman/703-Auburn-St-02382/home/16453835,,,N,Y,42.0700239,-70.9569136
PAST SALE,January-13-2026,Townhouse,501 Auburn St #201,Whitman,MA,02382,440000,2,1.5,Whitman,1320,,1988,,333,490,Sold,,,https://www.redfin.com/MA/Whitman/501-Auburn-St-02382/unit-201/home/16454562,MLS PIN,73459808,N,Y,42.071187,-70.949692
PAST SALE,April-30-2025,Single Family Residential,63 George St,Whitman,MA,02382,590000,3,2.5,Whitman,1523,9100,1900,,387,,Sold,,,https://www.redfin.com/MA/Whitman/63-George-St-02382/home/16454243,MLS PIN,73339836,N,Y,42.0804856,-70.9143583
PAST SALE,October-15-2025,Single Family Residential,10 Dewey Rd,Lexington,MA,02420,1500000,3,2.5,Lexington,2549,29875,1958,,588,,Sold,,,https://www.redfin.com/MA/Lexington/10-Dewey-Rd-02420/home/8586481,MLS PIN,73424366,N,Y,42.4837092,-71.2362142
PAST SALE,August-15-2025,Single Family Residential,11 N Hancock St,Lexington,MA,02420,950000,3,2.5,Lexington,1600,4459,1940,,594,,Sold,,,https://www.redfin.com/MA/Lexington/11-N-Hancock-St-02420/home/8579318,MLS PIN,73382335,N,Y,42.4637386,-71.2401306
PAST SALE,August-1-2025,Condo/Co-op,30 Bow St #1,Lexington,MA,02420,440000,1,1,Lexington,687,,1925,,640,,Sold,,,https://www.redfin.com/MA/Lexington/30-Bow-St-02420/unit-1/home/137132387,MLS PIN,73348543,N,Y,42.427299,-71.194134
PAST SALE,September-29-2025,Condo/Co-op,9 Lisbeth St #9,Lexington,MA,02420,700000,2,1.5,Lexington,988,,2013,,709,200,Sold,,,https://www.redfin.com/MA/Lexington/9-Lisbeth-St-02421/unit-9/home/174978609,MLS PIN,73394509,N,Y,42.4263804,-71.1987583
PAST SALE,,Condo/Co-op,663 Lowell St #23,Lexington,MA,02420,810000,2,2,,1367,,1995,,593,,,,,https://www.redfin.com/MA/Lexington/663-Lowell-St-02420/unit-23/home/8580494,,,N,Y,42.4674012,-71.2073819
PAST SALE,October-15-2025,Single Family Residential,10 Dewey Rd,Lexington,MA,02420,1500000,3,2.5,Lexington,2549,29875,1958,,588,,Sold,,,https://www.redfin.com/MA/Lexington/10-Dewey-Rd-02420/home/8586481,MLS PIN,73424366,N,Y,42.4837092,-71.2362142
PAST SALE,August-15-2025,Single Family Residential,11 N Hancock St,Lexington,MA,02420,950000,3,2.5,Lexington,1600,4459,1940,,594,,Sold,,,https://www.redfin.com/MA/Lexington/11-N-Hancock-St-02420/home/8579318,MLS PIN,73382335,N,Y,42.4637386,-71.2401306
PAST SALE,August-1-2025,Condo/Co-op,30 Bow St #1,Lexington,MA,02420,440000,1,1,Lexington,687,,1925,,640,,Sold,,,https://www.redfin.com/MA/Lexington/30-Bow-St-02420/unit-1/home/137132387,MLS PIN,73348543,N,Y,42.427299,-71.194134
PAST SALE,September-29-2025,Condo/Co-op,9 Lisbeth St #9,Lexington,MA,02420,700000,2,1.5,Lexington,988,,2013,,709,200,Sold,,,https://www.redfin.com/MA/Lexington/9-Lisbeth-St-02421/unit-9/home/174978609,MLS PIN,73394509,N,Y,42.4263804,-71.1987583
PAST SALE,,Condo/Co-op,663 Lowell St #23,Lexington,MA,02420,810000,2,2,,1367,,1995,,593,,,,,https://www.redfin.com/MA/Lexington/663-Lowell-St-02420/unit-23/home/8580494,,,N,Y,42.4674012,-71.2073819
PAST SALE,August-21-2025,Single Family Residential,659 Marrett Rd,Lexington,MA,02421,1090000,3,3,Lexington,1852,9164,1950,,589,,Sold,,,https://www.redfin.com/MA/Lexington/659-Marrett-Rd-02421/home/8562124,MLS PIN,73397387,N,Y,42.4413038,-71.2521184
PAST SALE,August-28-2025,Single Family Residential,18 Blossom St,Lexington,MA,02421,1750000,4,3,Lexington,2847,40454,1999,,615,,Sold,,,https://www.redfin.com/MA/Lexington/18-Blossom-St-02421/home/8543516,MLS PIN,73401792,N,Y,42.4195868,-71.2243574
PAST SALE,September-2-2025,Single Family Residential,32 Moon Hill Rd,Lexington,MA,02421,2250000,4,3,Lexington,3207,21598,1950,,702,141,Sold,,,https://www.redfin.com/MA/Lexington/32-Moon-Hill-Rd-02421/home/8542719,MLS PIN,73401554,N,Y,42.4223063,-71.2128636
PAST SALE,May-29-2025,Single Family Residential,533 Marrett Rd,Lexington,MA,02421,1190000,3,2.5,Lexington,1781,16521,1941,,668,,Sold,,,https://www.redfin.com/MA/Lexington/533-Marrett-Rd-02421/home/8556774,MLS PIN,73350203,N,Y,42.4371336,-71.2488832
PAST SALE,December-15-2025,Single Family Residential,20 Loring Rd,Lexington,MA,02421,1800000,5,2.5,Prospect Hill,1168,104487,1959,,1541,,Sold,,,https://www.redfin.com/MA/Lexington/20-Loring-Rd-02421/home/8561239,MLS PIN,73329592,N,Y,42.4390045,-71.2356304
PAST SALE,,Condo/Co-op,223 Waltham St Unit B,Lexington,MA,02421,1267500,4,3.5,,2145,,1857,,591,,,,,https://www.redfin.com/MA/Lexington/223-Waltham-St-02421/unit-B/home/8561145,,,N,Y,42.4430533,-71.2308751
PAST SALE,August-21-2025,Single Family Residential,659 Marrett Rd,Lexington,MA,02421,1090000,3,3,Lexington,1852,9164,1950,,589,,Sold,,,https://www.redfin.com/MA/Lexington/659-Marrett-Rd-02421/home/8562124,MLS PIN,73397387,N,Y,42.4413038,-71.2521184
PAST SALE,August-28-2025,Single Family Residential,18 Blossom St,Lexington,MA,02421,1750000,4,3,Lexington,2847,40454,1999,,615,,Sold,,,https://www.redfin.com/MA/Lexington/18-Blossom-St-02421/home/8543516,MLS PIN,73401792,N,Y,42.4195868,-71.2243574
PAST SALE,September-2-2025,Single Family Residential,32 Moon Hill Rd,Lexington,MA,02421,2250000,4,3,Lexington,3207,21598,1950,,702,141,Sold,,,https://www.redfin.com/MA/Lexington/32-Moon-Hill-Rd-02421/home/8542719,MLS PIN,73401554,N,Y,42.4223063,-71.2128636
PAST SALE,May-29-2025,Single Family Residential,533 Marrett Rd,Lexington,MA,02421,1190000,3,2.5,Lexington,1781,16521,1941,,668,,Sold,,,https://www.redfin.com/MA/Lexington/533-Marrett-Rd-02421/home/8556774,MLS PIN,73350203,N,Y,42.4371336,-71.2488832
PAST SALE,,Condo/Co-op,223 Waltham St Unit B,Lexington,MA,02421,1267500,4,3.5,,2145,,1857,,591,,,,,https://www.redfin.com/MA/Lexington/223-Waltham-St-02421/unit-B/home/8561145,,,N,Y,42.4430533,-71.2308751
PAST SALE,December-15-2025,Single Family Residential,20 Loring Rd,Lexington,MA,02421,1800000,5,2.5,Prospect Hill,1168,104487,1959,,1541,,Sold,,,https://www.redfin.com/MA/Lexington/20-Loring-Rd-02421/home/8561239,MLS PIN,73329592,N,Y,42.4390045,-71.2356304
PAST SALE,February-28-2025,Townhouse,88 Potter Pond Rd #88,Lexington,MA,02421,1100000,3,3,Lexington,2218,,1984,,496,929,Sold,,,https://www.redfin.com/MA/Lexington/88-Potter-Pond-02421/unit-88/home/8542112,MLS PIN,73334871,N,Y,42.4126786,-71.2153506
PAST SALE,May-5-2025,Single Family Residential,16 Common Ct,Lexington,MA,02421,2500000,3,3.5,Lexington,3491,,2025,,716,500,Sold,,,https://www.redfin.com/MA/Lexington/16-Common-CT-02421/home/195463419,MLS PIN,73361663,N,Y,42.428691,-71.228023
PAST SALE,June-17-2025,Single Family Residential,2 Welch Rd,Lexington,MA,02421,2440000,4,3.5,Lexington,3000,5279,2025,,813,,Sold,,,https://www.redfin.com/MA/Lexington/2-Welch-Rd-02421/home/8567701,MLS PIN,73363032,N,Y,42.4458071,-71.2508322
PAST SALE,March-21-2025,Townhouse,15 Linc Cole Ln #15,Lexington,MA,02421,1800000,3,2.5,Lexington,3285,25189,2025,,548,600,Sold,,,https://www.redfin.com/MA/Lexington/15-Linc-Cole-Ln-02421/unit-15/home/194835216,MLS PIN,73337788,N,Y,42.4228083,-71.2099517
PAST SALE,July-8-2025,Single Family Residential,4 Philip Rd,Lexington,MA,02421,1715000,4,2.5,Follen Hill,2575,15936,1954,,666,,Sold,,,https://www.redfin.com/MA/Lexington/4-Philip-Rd-02421/home/8547699,MLS PIN,73384984,N,Y,42.4259032,-71.2147574
PAST SALE,April-11-2025,Single Family Residential,34 Bridge St,Lexington,MA,02421,2502000,5,5,Lexington,4078,6500,2025,,614,,Sold,,,https://www.redfin.com/MA/Lexington/34-Bridge-St-02421/home/8555765,MLS PIN,73345492,N,Y,42.4341824,-71.2393816
PAST SALE,August-6-2025,Single Family Residential,37 Baker,Lexington,MA,02421,1375000,3,2.5,Lexington,2132,5400,1948,,645,,Sold,,,https://www.redfin.com/MA/Lexington/37-Baker-Ave-02421/home/8545980,MLS PIN,73401380,N,Y,42.4233491,-71.2000881
PAST SALE,October-9-2025,Condo/Co-op,74 Kent St Unit C10,Brookline,MA,02445,1835000,3,3,Brookline,2488,,2001,,738,1331,Sold,,,https://www.redfin.com/MA/Brookline/74-Kent-St-02445/unit-C10/home/11501891,MLS PIN,73426573,N,Y,42.3338593,-71.1156538
PAST SALE,July-22-2025,Condo/Co-op,99 Pond Ave #202,Brookline,MA,02445,585000,1,1,Brookline,870,,1970,,672,769,Sold,,,https://www.redfin.com/MA/Brookline/99-Pond-Ave-02445/unit-202/home/11487985,MLS PIN,73390399,N,Y,42.3295349,-71.1155609
PAST SALE,June-12-2025,Condo/Co-op,12 Davis Ct #2,Brookline,MA,02445,475000,1,1,Brookline Village,568,,1840,,836,160,Sold,,,https://www.redfin.com/MA/Brookline/12-Davis-Ct-02445/unit-2/home/21624740,MLS PIN,73358322,N,Y,42.332299,-71.1192514
PAST SALE,,Single Family Residential,15 Warwick Rd,Brookline,MA,02445,885000,3,2,,1890,6098,1945,,468,,,,,https://www.redfin.com/MA/Brookline/15-Warwick-Rd-02445/home/102046306,,,N,Y,42.338273,-71.1429917
PAST SALE,October-9-2025,Condo/Co-op,74 Kent St Unit C10,Brookline,MA,02445,1835000,3,3,Brookline,2488,,2001,,738,1331,Sold,,,https://www.redfin.com/MA/Brookline/74-Kent-St-02445/unit-C10/home/11501891,MLS PIN,73426573,N,Y,42.3338593,-71.1156538
PAST SALE,July-22-2025,Condo/Co-op,99 Pond Ave #202,Brookline,MA,02445,585000,1,1,Brookline,870,,1970,,672,769,Sold,,,https://www.redfin.com/MA/Brookline/99-Pond-Ave-02445/unit-202/home/11487985,MLS PIN,73390399,N,Y,42.3295349,-71.1155609
PAST SALE,June-12-2025,Condo/Co-op,12 Davis Ct #2,Brookline,MA,02445,475000,1,1,Brookline Village,568,,1840,,836,160,Sold,,,https://www.redfin.com/MA/Brookline/12-Davis-Ct-02445/unit-2/home/21624740,MLS PIN,73358322,N,Y,42.332299,-71.1192514
PAST SALE,December-23-2025,Multi-Family (2-4 Unit),105 Sumner Rd,Brookline,MA,02445,1420000,0,,Brookline,2815,3676,1910,,504,,Sold,,,https://www.redfin.com/MA/Brookline/105-Sumner-Rd-02445/home/11470748,MLS PIN,73158380,N,Y,42.3319342,-71.1308564
PAST SALE,May-28-2025,Condo/Co-op,1807 Beacon St #3,Brookline,MA,02445,1400000,3,1.5,Brookline,1668,,1908,,839,641,Sold,,,https://www.redfin.com/MA/Brookline/1807-Beacon-St-02445/unit-3/home/11482224,MLS PIN,73360796,N,Y,42.3370469,-71.1439039
PAST SALE,January-23-2026,Single Family Residential,18 Cushing Rd,Brookline,MA,02445,1351000,2,2,Brookline,1230,9839,1940,,1098,,Sold,,,https://www.redfin.com/MA/Brookline/18-Cushing-Rd-02445/home/11507365,MLS PIN,73458322,N,Y,42.3285053,-71.1275142
PAST SALE,June-6-2025,Condo/Co-op,1450-1454 Beacon St #204,Brookline,MA,02446,480000,1,1,Coolidge Corner,573,,1926,,838,534,Sold,,,https://www.redfin.com/MA/Brookline/1450-Beacon-St-02446/unit-204/home/187181977,MLS PIN,73353422,N,Y,42.3408781,-71.1273916
PAST SALE,December-12-2025,Condo/Co-op,18 Browne St #2,Brookline,MA,02446,1740000,4,2,Brookline,2138,,1915,,814,651,Sold,,,https://www.redfin.com/MA/Brookline/18-Browne-St-02446/unit-2/home/11445480,MLS PIN,73443691,N,Y,42.3453745,-71.1161189
PAST SALE,April-10-2025,Condo/Co-op,638 Washington St #1,Brookline,MA,02446,679000,2,1,Brookline,1063,,1900,,639,715,Sold,,,https://www.redfin.com/MA/Brookline/638-Washington-St-02446/unit-1/home/11473995,MLS PIN,73356025,N,Y,42.3382596,-71.1321614
PAST SALE,August-21-2025,Condo/Co-op,2-14 Saint Paul St #311,Brookline,MA,02446,1260000,2,2,Brookline,1183,,2003,,1065,1016,Sold,,,https://www.redfin.com/MA/Brookline/2-14-Saint-Paul-St-02446/unit-311/home/11505129,MLS PIN,73413617,N,Y,42.337302,-71.119833
PAST SALE,April-9-2025,Condo/Co-op,439 Washington St #5,Brookline,MA,02446,1100000,2,1,Brookline,1451,,1940,,758,651,Sold,,,https://www.redfin.com/MA/Brookline/439-Washington-St-02446/unit-5/home/11469044,MLS PIN,73349837,N,Y,42.335725,-71.124582
PAST SALE,September-2-2025,Condo/Co-op,31 Pond St #2,Waltham,MA,02451,300000,1,1,Waltham,542,,1981,,554,264,Sold,,,https://www.redfin.com/MA/Waltham/31-Pond-St-02451/unit-2/home/11808952,MLS PIN,73402433,N,Y,42.379851,-71.2374893
PAST SALE,June-27-2025,Single Family Residential,48 Hillcrest Rd,Waltham,MA,02451,1475000,4,3.5,Waltham,3200,7200,2018,,461,,Sold,,,https://www.redfin.com/MA/Waltham/48-Hillcrest-Rd-02451/home/167722126,MLS PIN,73370715,N,Y,42.4123127,-71.2470983
PAST SALE,November-10-2025,Single Family Residential,20 Woodchester Cir,Waltham,MA,02451,1195000,3,2.5,Waltham,2396,19998,1962,,499,,Sold,,,https://www.redfin.com/MA/Waltham/20-Woodchester-Cir-02451/home/11798738,MLS PIN,73424857,N,Y,42.418818,-71.2675805
PAST SALE,June-27-2025,Single Family Residential,48 Hillcrest Rd,Waltham,MA,02451,1475000,4,3.5,Waltham,3200,7200,2018,,461,,Sold,,,https://www.redfin.com/MA/Waltham/48-Hillcrest-Rd-02451/home/167722126,MLS PIN,73370715,N,Y,42.4123127,-71.2470983
PAST SALE,November-10-2025,Single Family Residential,20 Woodchester Cir,Waltham,MA,02451,1195000,3,2.5,Waltham,2396,19998,1962,,499,,Sold,,,https://www.redfin.com/MA/Waltham/20-Woodchester-Cir-02451/home/11798738,MLS PIN,73424857,N,Y,42.418818,-71.2675805
PAST SALE,August-20-2025,Single Family Residential,61 Upton Rd,Waltham,MA,02452,1276000,4,2.5,Waltham,3276,7092,2004,,389,,Sold,,,https://www.redfin.com/MA/Waltham/61-Upton-Rd-02452/home/11437987,MLS PIN,73401565,N,Y,42.3899343,-71.2015004
PAST SALE,October-3-2025,Townhouse,208 Church St #208,Waltham,MA,02452,600000,2,1.5,Waltham,1532,,1977,,392,381,Sold,,,https://www.redfin.com/MA/Waltham/208-Church-St-02452/unit-208/home/170571495,MLS PIN,73408258,N,Y,42.3810382,-71.2311768
PAST SALE,August-1-2025,Townhouse,73 South St #1,Waltham,MA,02453,970000,3,3.5,Waltham,2720,,2012,,357,250,Sold,,,https://www.redfin.com/MA/Waltham/73-South-St-02453/unit-1/home/76478913,MLS PIN,73358358,N,Y,42.3732956,-71.2503682
PAST SALE,May-23-2025,Townhouse,21 Cook Unit -,Newton,MA,02458,1395000,3,3.5,Nonantum,2510,,2013,,556,,Sold,,,https://www.redfin.com/MA/Newton/21-Cook-St-02458/Unit/home/195433639,MLS PIN,73360891,N,Y,42.3602913,-71.1987021
PAST SALE,June-20-2025,Single Family Residential,28 Jameson Rd,Newton,MA,02458,1950000,4,4.5,Newton,2611,8490,1925,,747,,Sold,,,https://www.redfin.com/MA/Newton/28-Jameson-Rd-02458/home/11474730,MLS PIN,73371330,N,Y,42.3453825,-71.1859029
